starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 08 20:57:53 2013	1365447473	1	154	155	58
Mon Apr 08 20:57:19 2013	1365447439	0	155	155	59
Mon Apr 08 20:57:50 2013	1365447470	1	154	155	54
Mon Apr 08 20:58:05 2013	1365447485	0	155	155	127
Mon Apr 08 20:57:16 2013	1365447436	0	155	155	144
Mon Apr 08 20:57:35 2013	1365447455	0	155	155	133
Mon Apr 08 20:57:59 2013	1365447479	0	155	155	123
Mon Apr 08 20:57:55 2013	1365447475	0	155	155	148
Mon Apr 08 20:57:33 2013	1365447453	0	155	155	125
Mon Apr 08 20:57:41 2013	1365447461	0	155	155	127
Mon Apr 08 20:57:35 2013	1365447455	0	155	155	122
Mon Apr 08 20:57:59 2013	1365447479	0	155	155	58
Mon Apr 08 20:57:33 2013	1365447453	0	155	155	134
Mon Apr 08 20:57:33 2013	1365447453	1	154	155	59
Mon Apr 08 20:57:33 2013	1365447453	0	155	155	60
Mon Apr 08 20:57:08 2013	1365447428	0	155	155	148
Mon Apr 08 20:57:47 2013	1365447467	0	155	155	73
Mon Apr 08 20:58:05 2013	1365447485	0	155	155	130
Mon Apr 08 20:58:00 2013	1365447480	0	155	155	131
Mon Apr 08 20:57:14 2013	1365447434	0	155	155	148
Mon Apr 08 20:58:00 2013	1365447480	0	155	155	151
Mon Apr 08 20:57:18 2013	1365447438	0	155	155	153
Mon Apr 08 20:57:55 2013	1365447475	0	155	155	153
Mon Apr 08 20:57:56 2013	1365447476	0	155	155	70
Mon Apr 08 20:57:55 2013	1365447475	0	155	155	122
Mon Apr 08 20:57:56 2013	1365447476	0	155	155	130
Mon Apr 08 20:57:33 2013	1365447453	0	155	155	132
Mon Apr 08 20:57:28 2013	1365447448	0	155	155	133
Mon Apr 08 20:58:03 2013	1365447483	0	155	155	123
Mon Apr 08 20:57:29 2013	1365447449	1	155	155	52
Mon Apr 08 20:57:32 2013	1365447452	0	155	155	138
Mon Apr 08 20:57:09 2013	1365447429	0	155	155	154
Mon Apr 08 20:57:22 2013	1365447442	0	155	155	57
Mon Apr 08 20:58:00 2013	1365447480	0	155	155	35
Mon Apr 08 20:58:01 2013	1365447481	0	155	155	143
Mon Apr 08 20:57:21 2013	1365447441	0	155	155	121
Mon Apr 08 20:57:54 2013	1365447474	0	155	155	51
Mon Apr 08 20:57:53 2013	1365447473	0	155	156	50
Mon Apr 08 20:58:01 2013	1365447481	0	155	156	143
Mon Apr 08 20:57:48 2013	1365447468	0	155	156	136
Mon Apr 08 20:57:52 2013	1365447472	0	155	156	137
Mon Apr 08 20:57:11 2013	1365447431	0	155	156	42
Mon Apr 08 20:57:17 2013	1365447437	0	156	156	147
Mon Apr 08 20:58:05 2013	1365447485	0	156	156	121
Mon Apr 08 20:57:51 2013	1365447471	0	155	156	128
Mon Apr 08 20:57:43 2013	1365447463	1	155	156	120
Mon Apr 08 20:57:36 2013	1365447456	0	156	156	129
Mon Apr 08 20:57:09 2013	1365447429	0	156	156	73
Mon Apr 08 20:57:21 2013	1365447441	0	155	156	134
Mon Apr 08 20:57:32 2013	1365447452	0	156	156	59
Mon Apr 08 20:57:21 2013	1365447441	0	156	156	59
Mon Apr 08 20:57:18 2013	1365447438	1	155	156	140
Mon Apr 08 20:57:21 2013	1365447441	0	155	156	70
Mon Apr 08 20:57:43 2013	1365447463	0	156	156	56
Mon Apr 08 20:57:48 2013	1365447468	0	156	156	121
Mon Apr 08 20:57:52 2013	1365447472	0	156	156	134
Mon Apr 08 20:57:52 2013	1365447472	0	156	156	63
Mon Apr 08 20:57:09 2013	1365447429	0	155	156	35
Mon Apr 08 20:57:24 2013	1365447444	0	156	156	133
Mon Apr 08 20:57:38 2013	1365447458	0	156	156	91
Mon Apr 08 20:57:32 2013	1365447452	0	156	156	130
Mon Apr 08 20:57:14 2013	1365447434	0	156	156	129
Mon Apr 08 20:57:12 2013	1365447432	0	156	156	143
Mon Apr 08 20:57:39 2013	1365447459	0	156	156	130
Mon Apr 08 20:57:18 2013	1365447438	0	156	156	147
Mon Apr 08 20:57:29 2013	1365447449	0	156	156	41
Mon Apr 08 20:57:35 2013	1365447455	1	155	156	57
Mon Apr 08 20:58:05 2013	1365447485	0	155	156	133
Mon Apr 08 20:57:45 2013	1365447465	0	156	156	121
Mon Apr 08 20:57:22 2013	1365447442	0	156	156	108
Mon Apr 08 20:57:14 2013	1365447434	0	156	156	144
Mon Apr 08 20:57:52 2013	1365447472	0	156	156	136
Mon Apr 08 20:57:15 2013	1365447435	0	156	156	144
Mon Apr 08 20:57:14 2013	1365447434	0	156	156	146
Mon Apr 08 20:57:18 2013	1365447438	0	156	156	146
Mon Apr 08 20:57:13 2013	1365447433	0	156	156	154
Mon Apr 08 20:57:10 2013	1365447430	0	156	156	143
Mon Apr 08 20:57:44 2013	1365447464	1	155	156	88
Mon Apr 08 20:57:17 2013	1365447437	0	156	156	141
Mon Apr 08 20:57:56 2013	1365447476	0	156	156	127
Mon Apr 08 20:57:24 2013	1365447444	0	156	156	124
Mon Apr 08 20:57:56 2013	1365447476	0	156	156	133
Mon Apr 08 20:57:33 2013	1365447453	0	156	156	131
Mon Apr 08 20:57:08 2013	1365447428	0	156	156	127
Mon Apr 08 20:57:08 2013	1365447428	0	156	156	147
Mon Apr 08 20:57:49 2013	1365447469	0	156	156	129
Mon Apr 08 20:57:19 2013	1365447439	0	156	156	146
Mon Apr 08 20:58:02 2013	1365447482	1	155	156	26
Mon Apr 08 20:57:18 2013	1365447438	0	156	156	150
Mon Apr 08 20:57:21 2013	1365447441	0	156	156	55
Mon Apr 08 20:57:37 2013	1365447457	0	156	156	155
Mon Apr 08 20:57:17 2013	1365447437	0	156	156	156
Mon Apr 08 20:58:04 2013	1365447484	0	156	156	135
Mon Apr 08 20:57:46 2013	1365447466	1	156	156	100
Mon Apr 08 20:57:47 2013	1365447467	0	156	156	89
Mon Apr 08 20:57:55 2013	1365447475	0	156	157	59
Mon Apr 08 20:57:56 2013	1365447476	0	156	157	131
Mon Apr 08 20:57:18 2013	1365447438	0	156	157	134
Mon Apr 08 20:57:45 2013	1365447465	0	156	157	81
Mon Apr 08 20:57:55 2013	1365447475	0	156	157	119
Mon Apr 08 20:57:16 2013	1365447436	0	157	157	156
Mon Apr 08 20:57:58 2013	1365447478	0	156	157	140
Mon Apr 08 20:57:39 2013	1365447459	0	157	157	128
Mon Apr 08 20:57:41 2013	1365447461	0	157	157	132
Mon Apr 08 20:57:09 2013	1365447429	0	157	157	156
Mon Apr 08 20:57:27 2013	1365447447	0	157	157	62
Mon Apr 08 20:57:14 2013	1365447434	0	157	157	156
Mon Apr 08 20:57:09 2013	1365447429	0	157	157	11
Mon Apr 08 20:57:37 2013	1365447457	0	156	157	110
Mon Apr 08 20:57:10 2013	1365447430	0	157	157	146
Mon Apr 08 20:57:52 2013	1365447472	0	157	157	128
Mon Apr 08 20:57:19 2013	1365447439	0	157	157	156
Mon Apr 08 20:57:25 2013	1365447445	2	155	157	131
Mon Apr 08 20:57:45 2013	1365447465	0	157	157	122
Mon Apr 08 20:57:40 2013	1365447460	0	157	157	122
Mon Apr 08 20:57:42 2013	1365447462	0	157	157	114
Mon Apr 08 20:57:52 2013	1365447472	0	157	157	132
Mon Apr 08 20:57:59 2013	1365447479	0	157	157	52
Mon Apr 08 20:57:31 2013	1365447451	0	157	157	133
Mon Apr 08 20:58:00 2013	1365447480	1	156	157	124
Mon Apr 08 20:57:47 2013	1365447467	0	157	157	102
Mon Apr 08 20:57:33 2013	1365447453	0	157	157	57
Mon Apr 08 20:57:47 2013	1365447467	1	157	157	97
Mon Apr 08 20:57:55 2013	1365447475	0	157	157	156
Mon Apr 08 20:58:02 2013	1365447482	1	156	157	112
Mon Apr 08 20:57:49 2013	1365447469	0	157	157	127
Mon Apr 08 20:57:49 2013	1365447469	0	157	157	124
Mon Apr 08 20:57:13 2013	1365447433	0	157	157	152
Mon Apr 08 20:57:56 2013	1365447476	0	157	157	127
Mon Apr 08 20:57:11 2013	1365447431	0	157	157	156
Mon Apr 08 20:58:03 2013	1365447483	1	157	157	32
Mon Apr 08 20:57:27 2013	1365447447	0	157	157	125
Mon Apr 08 20:57:44 2013	1365447464	0	157	157	51
Mon Apr 08 20:57:18 2013	1365447438	0	157	157	154
Mon Apr 08 20:57:08 2013	1365447428	0	157	157	150
Mon Apr 08 20:57:15 2013	1365447435	0	157	157	149
Mon Apr 08 20:58:01 2013	1365447481	0	157	157	149
Mon Apr 08 20:57:44 2013	1365447464	0	157	157	94
Mon Apr 08 20:57:10 2013	1365447430	0	157	157	140
Mon Apr 08 20:57:33 2013	1365447453	0	157	157	132
Mon Apr 08 20:57:23 2013	1365447443	0	157	157	130
Mon Apr 08 20:57:41 2013	1365447461	0	157	157	125
Mon Apr 08 20:58:00 2013	1365447480	1	157	157	124
Mon Apr 08 20:58:02 2013	1365447482	0	157	157	33
Mon Apr 08 20:57:28 2013	1365447448	0	157	157	123
Mon Apr 08 20:57:09 2013	1365447429	0	157	157	156
Mon Apr 08 20:58:03 2013	1365447483	0	157	157	132
Mon Apr 08 20:57:07 2013	1365447427	0	157	157	137
Mon Apr 08 20:57:53 2013	1365447473	0	157	157	124
Mon Apr 08 20:57:13 2013	1365447433	0	157	158	155
Mon Apr 08 20:57:13 2013	1365447433	0	157	158	145
Mon Apr 08 20:57:51 2013	1365447471	0	157	158	119
Mon Apr 08 20:57:50 2013	1365447470	0	157	158	126
Mon Apr 08 20:57:22 2013	1365447442	0	157	158	59
Mon Apr 08 20:57:51 2013	1365447471	0	157	158	124
Mon Apr 08 20:57:10 2013	1365447430	0	157	158	123
Mon Apr 08 20:58:01 2013	1365447481	0	157	158	157
Mon Apr 08 20:58:04 2013	1365447484	0	157	158	45
Mon Apr 08 20:57:50 2013	1365447470	0	157	158	43
Mon Apr 08 20:57:39 2013	1365447459	0	158	158	62
Mon Apr 08 20:57:14 2013	1365447434	0	158	158	140
Mon Apr 08 20:57:34 2013	1365447454	0	158	158	64
Mon Apr 08 20:57:39 2013	1365447459	0	158	158	129
Mon Apr 08 20:58:01 2013	1365447481	0	157	158	157
Mon Apr 08 20:58:05 2013	1365447485	0	158	158	51
Mon Apr 08 20:57:41 2013	1365447461	0	158	158	134
Mon Apr 08 20:57:26 2013	1365447446	1	157	158	135
Mon Apr 08 20:57:55 2013	1365447475	0	158	158	130
Mon Apr 08 20:57:43 2013	1365447463	1	157	158	101
Mon Apr 08 20:58:02 2013	1365447482	0	157	158	71
Mon Apr 08 20:57:39 2013	1365447459	0	158	158	129
Mon Apr 08 20:57:09 2013	1365447429	0	158	158	39
Mon Apr 08 20:57:40 2013	1365447460	0	158	158	68
Mon Apr 08 20:57:28 2013	1365447448	0	158	158	133
Mon Apr 08 20:58:01 2013	1365447481	1	157	158	145
Mon Apr 08 20:57:10 2013	1365447430	0	158	158	70
Mon Apr 08 20:57:41 2013	1365447461	0	158	158	53
Mon Apr 08 20:57:29 2013	1365447449	0	158	158	125
Mon Apr 08 20:57:39 2013	1365447459	0	158	158	129
Mon Apr 08 20:57:43 2013	1365447463	0	158	158	125
Mon Apr 08 20:57:55 2013	1365447475	1	157	158	157
Mon Apr 08 20:57:15 2013	1365447435	0	158	158	147
Mon Apr 08 20:57:12 2013	1365447432	0	158	158	75
Mon Apr 08 20:58:04 2013	1365447484	0	158	158	133
Mon Apr 08 20:58:04 2013	1365447484	0	158	158	145
Mon Apr 08 20:57:15 2013	1365447435	0	158	158	147
Mon Apr 08 20:57:59 2013	1365447479	0	158	158	128
Mon Apr 08 20:57:44 2013	1365447464	0	158	158	121
Mon Apr 08 20:57:17 2013	1365447437	0	158	158	140
Mon Apr 08 20:57:51 2013	1365447471	0	158	158	121
Mon Apr 08 20:57:58 2013	1365447478	0	158	158	61
Mon Apr 08 20:57:27 2013	1365447447	0	158	158	123
Mon Apr 08 20:57:16 2013	1365447436	0	158	158	116
Mon Apr 08 20:57:33 2013	1365447453	0	158	158	130
Mon Apr 08 20:57:38 2013	1365447458	0	158	158	154
Mon Apr 08 20:57:22 2013	1365447442	0	158	158	153
Mon Apr 08 20:57:45 2013	1365447465	0	158	158	117
Mon Apr 08 20:57:30 2013	1365447450	0	158	158	131
Mon Apr 08 20:57:33 2013	1365447453	0	158	158	74
Mon Apr 08 20:57:32 2013	1365447452	0	158	158	131
Mon Apr 08 20:57:20 2013	1365447440	0	158	159	124
Mon Apr 08 20:57:47 2013	1365447467	0	158	159	77
Mon Apr 08 20:57:26 2013	1365447446	0	158	159	127
Mon Apr 08 20:57:24 2013	1365447444	0	158	159	56
Mon Apr 08 20:57:45 2013	1365447465	1	158	159	92
Mon Apr 08 20:57:53 2013	1365447473	0	158	159	115
Mon Apr 08 20:57:50 2013	1365447470	0	158	159	126
Mon Apr 08 20:57:19 2013	1365447439	0	158	159	149
Mon Apr 08 20:57:51 2013	1365447471	0	158	159	154
Mon Apr 08 20:57:30 2013	1365447450	0	158	159	133
Mon Apr 08 20:58:04 2013	1365447484	0	159	159	60
Mon Apr 08 20:57:08 2013	1365447428	0	159	159	133
Mon Apr 08 20:57:56 2013	1365447476	1	158	159	121
Mon Apr 08 20:57:08 2013	1365447428	0	159	159	137
Mon Apr 08 20:57:46 2013	1365447466	0	159	159	98
Mon Apr 08 20:57:37 2013	1365447457	0	159	159	135
Mon Apr 08 20:57:29 2013	1365447449	0	159	159	124
Mon Apr 08 20:58:04 2013	1365447484	0	159	159	128
Mon Apr 08 20:57:50 2013	1365447470	0	159	159	128
Mon Apr 08 20:57:32 2013	1365447452	0	159	159	136
Mon Apr 08 20:57:08 2013	1365447428	0	159	159	76
Mon Apr 08 20:57:15 2013	1365447435	0	159	159	143
Mon Apr 08 20:58:04 2013	1365447484	5	154	159	124
Mon Apr 08 20:57:29 2013	1365447449	0	159	159	125
Mon Apr 08 20:57:42 2013	1365447462	0	159	159	128
Mon Apr 08 20:57:22 2013	1365447442	0	159	159	130
Mon Apr 08 20:57:17 2013	1365447437	0	159	159	142
Mon Apr 08 20:57:17 2013	1365447437	0	159	159	87
Mon Apr 08 20:57:38 2013	1365447458	0	159	159	76
Mon Apr 08 20:57:21 2013	1365447441	0	159	159	134
Mon Apr 08 20:57:50 2013	1365447470	0	159	159	59
Mon Apr 08 20:57:54 2013	1365447474	0	159	159	83
Mon Apr 08 20:58:02 2013	1365447482	0	159	159	142
Mon Apr 08 20:57:36 2013	1365447456	0	159	159	51
Mon Apr 08 20:57:45 2013	1365447465	4	155	159	114
Mon Apr 08 20:57:38 2013	1365447458	0	159	159	64
Mon Apr 08 20:57:17 2013	1365447437	0	159	159	92
Mon Apr 08 20:57:29 2013	1365447449	0	159	159	42
Mon Apr 08 20:57:57 2013	1365447477	0	159	159	141
Mon Apr 08 20:57:53 2013	1365447473	0	159	159	158
Mon Apr 08 20:57:16 2013	1365447436	0	159	159	137
Mon Apr 08 20:57:21 2013	1365447441	0	159	159	124
Mon Apr 08 20:58:03 2013	1365447483	0	159	160	130
Mon Apr 08 20:57:24 2013	1365447444	0	159	160	134
Mon Apr 08 20:57:16 2013	1365447436	0	159	160	44
Mon Apr 08 20:58:01 2013	1365447481	0	159	160	63
Mon Apr 08 20:57:42 2013	1365447462	0	159	160	61
Mon Apr 08 20:57:34 2013	1365447454	0	159	160	122
Mon Apr 08 20:57:46 2013	1365447466	0	159	160	143
Mon Apr 08 20:57:23 2013	1365447443	0	159	160	133
Mon Apr 08 20:57:58 2013	1365447478	0	159	160	56
Mon Apr 08 20:57:33 2013	1365447453	0	159	160	61
Mon Apr 08 20:57:32 2013	1365447452	0	159	160	114
Mon Apr 08 20:57:09 2013	1365447429	0	160	160	159
Mon Apr 08 20:57:31 2013	1365447451	0	160	160	61
Mon Apr 08 20:57:57 2013	1365447477	0	160	160	56
Mon Apr 08 20:57:55 2013	1365447475	0	159	160	137
Mon Apr 08 20:57:16 2013	1365447436	0	160	160	138
Mon Apr 08 20:57:45 2013	1365447465	1	158	160	80
Mon Apr 08 20:57:56 2013	1365447476	0	160	160	128
Mon Apr 08 20:57:42 2013	1365447462	0	160	160	121
Mon Apr 08 20:57:51 2013	1365447471	0	160	160	142
Mon Apr 08 20:57:22 2013	1365447442	0	160	160	131
Mon Apr 08 20:57:40 2013	1365447460	0	160	160	54
Mon Apr 08 20:57:45 2013	1365447465	0	160	160	126
Mon Apr 08 20:57:31 2013	1365447451	0	160	160	117
Mon Apr 08 20:57:24 2013	1365447444	0	160	160	127
Mon Apr 08 20:57:42 2013	1365447462	0	160	160	112
Mon Apr 08 20:57:23 2013	1365447443	1	159	160	121
Mon Apr 08 20:57:13 2013	1365447433	0	160	160	150
Mon Apr 08 20:57:40 2013	1365447460	0	160	160	141
Mon Apr 08 20:57:57 2013	1365447477	0	160	160	130
Mon Apr 08 20:57:20 2013	1365447440	0	160	160	133
Mon Apr 08 20:57:51 2013	1365447471	3	157	160	153
Mon Apr 08 20:57:25 2013	1365447445	0	160	160	140
Mon Apr 08 20:57:15 2013	1365447435	0	160	160	158
Mon Apr 08 20:57:14 2013	1365447434	0	160	160	131
Mon Apr 08 20:57:34 2013	1365447454	0	160	160	66
Mon Apr 08 20:57:32 2013	1365447452	0	160	160	125
Mon Apr 08 20:57:38 2013	1365447458	0	160	160	126
Mon Apr 08 20:57:20 2013	1365447440	1	160	160	128
Mon Apr 08 20:58:02 2013	1365447482	0	160	160	87
Mon Apr 08 20:57:20 2013	1365447440	0	160	160	128
Mon Apr 08 20:57:22 2013	1365447442	0	160	160	73
Mon Apr 08 20:57:53 2013	1365447473	0	160	160	61
Mon Apr 08 20:57:26 2013	1365447446	0	160	160	128
Mon Apr 08 20:57:54 2013	1365447474	0	160	160	118
Mon Apr 08 20:57:28 2013	1365447448	0	160	160	63
Mon Apr 08 20:57:33 2013	1365447453	1	160	160	140
Mon Apr 08 20:57:49 2013	1365447469	0	160	160	124
Mon Apr 08 20:57:24 2013	1365447444	1	160	161	119
Mon Apr 08 20:57:35 2013	1365447455	0	160	161	133
Mon Apr 08 20:57:30 2013	1365447450	0	160	161	127
Mon Apr 08 20:57:29 2013	1365447449	0	160	161	122
Mon Apr 08 20:57:34 2013	1365447454	0	160	161	129
Mon Apr 08 20:57:31 2013	1365447451	0	160	161	137
Mon Apr 08 20:57:48 2013	1365447468	0	160	161	134
Mon Apr 08 20:57:32 2013	1365447452	0	161	161	122
Mon Apr 08 20:57:39 2013	1365447459	0	160	161	56
Mon Apr 08 20:57:31 2013	1365447451	0	160	161	127
Mon Apr 08 20:58:04 2013	1365447484	0	160	161	64
Mon Apr 08 20:57:34 2013	1365447454	0	161	161	131
Mon Apr 08 20:57:42 2013	1365447462	0	160	161	130
Mon Apr 08 20:57:31 2013	1365447451	0	160	161	52
Mon Apr 08 20:57:12 2013	1365447432	0	160	161	131
Mon Apr 08 20:57:41 2013	1365447461	0	161	161	62
Mon Apr 08 20:57:35 2013	1365447455	0	161	161	136
Mon Apr 08 20:57:41 2013	1365447461	0	161	161	69
Mon Apr 08 20:57:56 2013	1365447476	0	161	161	138
Mon Apr 08 20:57:58 2013	1365447478	0	161	161	136
Mon Apr 08 20:57:31 2013	1365447451	1	160	161	118
Mon Apr 08 20:57:20 2013	1365447440	0	161	161	122
Mon Apr 08 20:57:34 2013	1365447454	0	161	161	127
Mon Apr 08 20:57:13 2013	1365447433	0	161	161	159
Mon Apr 08 20:57:36 2013	1365447456	0	161	161	130
Mon Apr 08 20:57:12 2013	1365447432	0	161	161	30
Mon Apr 08 20:58:00 2013	1365447480	0	161	161	59
Mon Apr 08 20:57:43 2013	1365447463	0	161	161	127
Mon Apr 08 20:57:48 2013	1365447468	0	161	161	135
Mon Apr 08 20:57:08 2013	1365447428	0	161	161	64
Mon Apr 08 20:57:30 2013	1365447450	1	160	161	125
Mon Apr 08 20:57:18 2013	1365447438	0	161	161	142
Mon Apr 08 20:57:42 2013	1365447462	0	161	161	120
Mon Apr 08 20:57:37 2013	1365447457	0	161	161	127
Mon Apr 08 20:57:26 2013	1365447446	0	161	161	119
Mon Apr 08 20:57:53 2013	1365447473	0	161	161	59
Mon Apr 08 20:57:38 2013	1365447458	0	161	161	118
Mon Apr 08 20:57:47 2013	1365447467	0	161	161	119
Mon Apr 08 20:58:01 2013	1365447481	0	161	161	149
Mon Apr 08 20:57:47 2013	1365447467	1	160	161	104
Mon Apr 08 20:57:48 2013	1365447468	0	161	161	126
Mon Apr 08 20:57:50 2013	1365447470	0	161	161	131
Mon Apr 08 20:58:04 2013	1365447484	0	161	161	129
Mon Apr 08 20:57:30 2013	1365447450	0	161	161	66
Mon Apr 08 20:57:52 2013	1365447472	0	161	161	140
Mon Apr 08 20:58:03 2013	1365447483	0	161	161	148
Mon Apr 08 20:57:18 2013	1365447438	0	161	161	136
Mon Apr 08 20:57:22 2013	1365447442	0	161	161	146
Mon Apr 08 20:57:32 2013	1365447452	0	161	161	132
Mon Apr 08 20:57:39 2013	1365447459	0	161	161	125
Mon Apr 08 20:57:18 2013	1365447438	0	161	161	117
Mon Apr 08 20:57:26 2013	1365447446	0	161	161	136
Mon Apr 08 20:57:33 2013	1365447453	0	161	161	130
Mon Apr 08 20:57:21 2013	1365447441	0	161	162	53
Mon Apr 08 20:57:12 2013	1365447432	0	161	162	151
Mon Apr 08 20:58:01 2013	1365447481	0	161	162	69
Mon Apr 08 20:57:56 2013	1365447476	0	161	162	131
Mon Apr 08 20:57:19 2013	1365447439	0	161	162	130
Mon Apr 08 20:57:42 2013	1365447462	0	161	162	118
Mon Apr 08 20:58:01 2013	1365447481	0	161	162	140
Mon Apr 08 20:57:26 2013	1365447446	0	162	162	133
Mon Apr 08 20:57:08 2013	1365447428	0	162	162	88
Mon Apr 08 20:57:48 2013	1365447468	0	162	162	145
Mon Apr 08 20:58:01 2013	1365447481	0	162	162	62
Mon Apr 08 20:57:41 2013	1365447461	0	162	162	140
Mon Apr 08 20:57:30 2013	1365447450	0	162	162	63
Mon Apr 08 20:57:20 2013	1365447440	0	162	162	137
Mon Apr 08 20:57:42 2013	1365447462	0	162	162	126
Mon Apr 08 20:57:44 2013	1365447464	1	161	162	93
Mon Apr 08 20:57:43 2013	1365447463	0	162	162	144
Mon Apr 08 20:57:14 2013	1365447434	0	162	162	74
Mon Apr 08 20:57:10 2013	1365447430	0	162	162	143
Mon Apr 08 20:57:46 2013	1365447466	2	160	162	116
Mon Apr 08 20:58:00 2013	1365447480	1	161	162	95
Mon Apr 08 20:57:45 2013	1365447465	0	162	162	98
Mon Apr 08 20:57:25 2013	1365447445	0	162	162	51
Mon Apr 08 20:57:26 2013	1365447446	0	162	162	121
Mon Apr 08 20:58:02 2013	1365447482	1	161	162	103
Mon Apr 08 20:57:18 2013	1365447438	0	162	162	62
Mon Apr 08 20:57:44 2013	1365447464	0	162	162	162
Mon Apr 08 20:57:49 2013	1365447469	1	161	162	133
Mon Apr 08 20:57:52 2013	1365447472	0	162	162	148
Mon Apr 08 20:57:08 2013	1365447428	0	162	162	145
Mon Apr 08 20:57:19 2013	1365447439	0	162	162	49
Mon Apr 08 20:57:46 2013	1365447466	0	162	162	137
Mon Apr 08 20:57:27 2013	1365447447	0	162	162	127
Mon Apr 08 20:58:04 2013	1365447484	0	162	162	136
Mon Apr 08 20:57:38 2013	1365447458	0	162	162	129
Mon Apr 08 20:57:08 2013	1365447428	0	162	162	151
Mon Apr 08 20:57:09 2013	1365447429	0	162	162	40
Mon Apr 08 20:57:59 2013	1365447479	1	162	162	45
Mon Apr 08 20:57:38 2013	1365447458	0	162	162	139
Mon Apr 08 20:58:02 2013	1365447482	0	162	163	76
Mon Apr 08 20:58:05 2013	1365447485	0	162	163	135
Mon Apr 08 20:57:28 2013	1365447448	0	162	163	127
Mon Apr 08 20:57:15 2013	1365447435	0	162	163	154
Mon Apr 08 20:57:47 2013	1365447467	0	162	163	116
Mon Apr 08 20:57:24 2013	1365447444	0	163	163	124
Mon Apr 08 20:57:25 2013	1365447445	0	162	163	53
Mon Apr 08 20:57:47 2013	1365447467	0	162	163	91
Mon Apr 08 20:57:33 2013	1365447453	0	163	163	128
Mon Apr 08 20:57:17 2013	1365447437	0	163	163	162
Mon Apr 08 20:57:37 2013	1365447457	0	163	163	77
Mon Apr 08 20:57:27 2013	1365447447	1	162	163	131
Mon Apr 08 20:57:20 2013	1365447440	0	163	163	68
Mon Apr 08 20:57:11 2013	1365447431	0	163	163	156
Mon Apr 08 20:57:19 2013	1365447439	0	163	163	162
Mon Apr 08 20:57:18 2013	1365447438	0	163	163	91
Mon Apr 08 20:57:25 2013	1365447445	0	163	163	126
Mon Apr 08 20:58:00 2013	1365447480	17	146	163	87
Mon Apr 08 20:57:08 2013	1365447428	0	163	163	69
Mon Apr 08 20:57:12 2013	1365447432	0	163	163	157
Mon Apr 08 20:57:57 2013	1365447477	0	163	163	138
Mon Apr 08 20:57:13 2013	1365447433	0	163	163	150
Mon Apr 08 20:57:24 2013	1365447444	0	163	163	119
Mon Apr 08 20:57:43 2013	1365447463	0	163	163	125
Mon Apr 08 20:57:54 2013	1365447474	0	163	163	132
Mon Apr 08 20:57:20 2013	1365447440	0	163	163	133
Mon Apr 08 20:57:41 2013	1365447461	0	163	163	133
Mon Apr 08 20:57:15 2013	1365447435	0	163	163	162
Mon Apr 08 20:57:40 2013	1365447460	0	163	163	127
Mon Apr 08 20:57:13 2013	1365447433	0	163	163	147
Mon Apr 08 20:57:17 2013	1365447437	0	163	163	161
Mon Apr 08 20:57:49 2013	1365447469	0	163	163	130
Mon Apr 08 20:57:56 2013	1365447476	0	163	163	137
Mon Apr 08 20:57:18 2013	1365447438	0	163	163	154
Mon Apr 08 20:57:20 2013	1365447440	0	163	163	56
Mon Apr 08 20:57:18 2013	1365447438	0	163	163	126
Mon Apr 08 20:57:12 2013	1365447432	0	163	163	151
Mon Apr 08 20:57:59 2013	1365447479	0	163	163	136
Mon Apr 08 20:57:46 2013	1365447466	0	163	163	63
Mon Apr 08 20:58:01 2013	1365447481	0	163	163	142
Mon Apr 08 20:57:56 2013	1365447476	0	163	163	132
Mon Apr 08 20:57:47 2013	1365447467	1	163	164	99
Mon Apr 08 20:57:15 2013	1365447435	0	164	164	156
Mon Apr 08 20:57:17 2013	1365447437	0	164	164	155
Mon Apr 08 20:57:33 2013	1365447453	0	164	164	121
Mon Apr 08 20:57:37 2013	1365447457	0	164	164	140
Mon Apr 08 20:57:57 2013	1365447477	0	164	164	133
Mon Apr 08 20:57:10 2013	1365447430	0	164	164	153
Mon Apr 08 20:57:50 2013	1365447470	0	164	164	130
Mon Apr 08 20:57:51 2013	1365447471	0	164	164	156
Mon Apr 08 20:57:38 2013	1365447458	0	164	164	51
Mon Apr 08 20:57:11 2013	1365447431	0	164	164	164
Mon Apr 08 20:57:24 2013	1365447444	0	164	164	140
Mon Apr 08 20:57:33 2013	1365447453	0	164	164	135
Mon Apr 08 20:57:33 2013	1365447453	0	164	164	132
Mon Apr 08 20:57:49 2013	1365447469	0	164	164	75
Mon Apr 08 20:57:37 2013	1365447457	0	164	164	161
Mon Apr 08 20:57:07 2013	1365447427	0	164	164	142
Mon Apr 08 20:57:59 2013	1365447479	1	163	164	125
Mon Apr 08 20:57:52 2013	1365447472	0	164	164	137
Mon Apr 08 20:57:59 2013	1365447479	0	164	164	70
Mon Apr 08 20:57:33 2013	1365447453	0	164	164	135
Mon Apr 08 20:57:52 2013	1365447472	0	164	164	138
Mon Apr 08 20:57:58 2013	1365447478	0	164	164	146
Mon Apr 08 20:57:08 2013	1365447428	0	164	164	71
Mon Apr 08 20:57:53 2013	1365447473	0	164	164	135
Mon Apr 08 20:57:15 2013	1365447435	0	164	164	147
Mon Apr 08 20:57:25 2013	1365447445	0	164	164	53
